choice_set,event_id,event_type,outcomes,panelist_features,panelist_id,policy,product_display,product_features,product_id,schema_version,selected_product_ids,selection_id,t,traces
,67b2add134e397e4fea119726d0f32f5,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""maybe"", ""rating"": 3}","{""abv_preference"": 0.1, ""adventurousness"": 0.2, ""age_group"": ""40-49"", ""beer_style_affinity"": {""ipa"": 0.2, ""lager"": 0.9, ""sour"": 0.0, ""stout"": 0.1, ""wheat"": 0.4}, ""bitterness_tolerance"": 0.2, ""gender"": ""female"", ""income_bracket"": ""100-150k"", ""price_sensitivity"": 0.1, ""region"": ""South"", ""sweetness_preference"": 0.5}",p0003,self_selection,"Introducing Sunrise Pilsner, a crisp and refreshing take on a classic style. This Pilsner boasts a light golden color and a clean, bright flavor profile. Subtle citrus hop notes provide a delicate aroma and balanced bitterness, complementing the gentle malt sweetness. With an ABV of 4.8% and 35 IBUs, it’s perfectly sessionable and easy-drinking. Brewed with carefully selected ingredients and no added fruit or roasted malts, Sunrise Pilsner offers a straightforward and satisfying beer experience. Enjoy a 6-pack for just $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.05, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0006,0.1.0,,3a23153fdba2f891c7708ccff8886c3d,0,"{""rationale"": ""As a devoted lager drinker who prefers sweeter beers with low bitterness, Sunrise Pilsner presents a mixed bag. While it's a Pilsner (a style I'm open to), the flavor profile indicates a slight bitterness (0.4) which is higher than my preference (0.2). The sweetness level (0.1) is also quite low, significantly less than my preferred sweetness (0.5). However, the citrus hop aroma sounds pleasant, and the ABV is ideal. I'm leaning towards 'maybe' because I'm willing to try it, but it's not a guaranteed purchase.""}"
,2ebf503be54fc70bbfe73605f96a6ec6,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""maybe"", ""rating"": 2}","{""abv_preference"": 0.1, ""adventurousness"": 0.2, ""age_group"": ""40-49"", ""beer_style_affinity"": {""ipa"": 0.2, ""lager"": 0.9, ""sour"": 0.0, ""stout"": 0.1, ""wheat"": 0.4}, ""bitterness_tolerance"": 0.2, ""gender"": ""female"", ""income_bracket"": ""100-150k"", ""price_sensitivity"": 0.1, ""region"": ""South"", ""sweetness_preference"": 0.5}",p0003,self_selection,"Introducing Golden Harvest Wheat, a refreshing and easy-drinking beer perfect for any occasion. This Wheat style beer boasts a light golden color and a subtle sweetness balanced by a crisp acidity. Expect a gentle bitterness and a pleasant aroma with hints of citrus thanks to carefully selected hops. With an ABV of 5.2% and 20 IBUs, it’s approachable and flavorful. Enjoy this uncomplicated brew, priced at $8 for a six-pack, and experience a taste of sunshine in every sip.","{""abv"": 5.2, ""color_srm"": 4, ""flavor_profile"": {""acidity"": 0.2, ""aroma_intensity"": 0.7, ""bitterness"": 0.3, ""body"": 0.4, ""sweetness"": 0.2}, ""ibu"": 20, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 8, ""style"": ""Wheat""}",prod_0009,0.1.0,,3a23153fdba2f891c7708ccff8886c3d,0,"{""rationale"": ""While I generally prefer lagers, I'm willing to try a wheat beer occasionally. The description mentions a subtle sweetness, which is appealing. However, the ABV is higher than I typically prefer, and the bitterness level (0.3) is slightly higher than my tolerance. The acidity also gives me pause, as I prefer sweeter beers. Overall, it's not a strong contender, but I might try it once.""}"
"[""prod_0001"", ""prod_0002"", ""prod_0003"", ""prod_0004"", ""prod_0005"", ""prod_0006"", ""prod_0007"", ""prod_0008"", ""prod_0009"", ""prod_0010""]",4b78040796199fa0033af76a776d0379,selection,,,p0004,self_selection,,,,0.1.0,"[""prod_0002"", ""prod_0003"", ""prod_0006"", ""prod_0007"", ""prod_0010""]",,0,"{""dropped_product_ids"": [""prod_0007"", ""prod_0010""], ""executed_product_ids"": [""prod_0002"", ""prod_0003"", ""prod_0006""], ""notes"": ""Prioritizing stouts and pilsners, and cautiously evaluating an IPA. Avoiding sours and wheat beers.""}"
,aef48c90f0264c750be547dc9fa3025f,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.2, ""adventurousness"": 0.3, ""age_group"": ""50-64"", ""beer_style_affinity"": {""ipa"": 0.3, ""lager"": 0.4, ""sour"": 0.0, ""stout"": 0.6, ""wheat"": 0.1}, ""bitterness_tolerance"": 0.4, ""gender"": ""male"", ""income_bracket"": ""150k+"", ""price_sensitivity"": 0.0, ""region"": ""Northeast"", ""sweetness_preference"": 0.2}",p0004,self_selection,"Introducing Midnight Bloom Stout, a rich and decadent dark beer perfect for savoring. This full-bodied stout boasts a deep, dark color and an ABV of 7.5%. Expect a complex flavor profile with notes of roasted malt complemented by a subtle sweetness and creamy mouthfeel thanks to the addition of lactose. With a moderate bitterness and a pleasant aroma, Midnight Bloom offers a balanced and satisfying experience. It’s a robust and flavorful choice, priced at $14 for a six-pack, ideal for those who appreciate a truly indulgent stout.","{""abv"": 7.5, ""color_srm"": 32, ""flavor_profile"": {""acidity"": 0.1, ""aroma_intensity"": 0.7, ""bitterness"": 0.2, ""body"": 0.8, ""sweetness"": 0.6}, ""ibu"": 45, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": false, ""fruit_added"": false, ""lactose"": true, ""roasted_malt"": true}, ""price_usd_6pack"": 14, ""style"": ""Stout""}",prod_0002,0.1.0,,4b78040796199fa0033af76a776d0379,0,"{""rationale"": ""Midnight Bloom Stout aligns well with my preferences. As a stout enthusiast, the description of roasted malt and creamy mouthfeel is appealing. The 7.5% ABV is acceptable, and the lactose addition suggests a richness I enjoy. The bitterness level of 45 IBU seems moderate enough, and the flavor profile indicates a drier finish, which I prefer. The price is reasonable given the premium nature of the product. I'm likely to purchase it to try.""}"
,8a0cb27bcc5bf85cdf98fe2047289688,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""no"", ""rating"": 2}","{""abv_preference"": 0.2, ""adventurousness"": 0.3, ""age_group"": ""50-64"", ""beer_style_affinity"": {""ipa"": 0.3, ""lager"": 0.4, ""sour"": 0.0, ""stout"": 0.6, ""wheat"": 0.1}, ""bitterness_tolerance"": 0.4, ""gender"": ""male"", ""income_bracket"": ""150k+"", ""price_sensitivity"": 0.0, ""region"": ""Northeast"", ""sweetness_preference"": 0.2}",p0004,self_selection,"Introducing Citrus Burst IPA, a vibrant and refreshing take on a classic style. This IPA boasts a bright golden color and a satisfyingly crisp bitterness (60 IBU) with an ABV of 6.2%. Expect a juicy aroma and flavor driven by prominent citrus hops, balanced by a light body and subtle acidity. With no added sweetness or fruit, this beer delivers a clean and zesty experience. Perfect for those who enjoy a balanced IPA with a burst of citrus character, Citrus Burst is available now for $12 per six-pack.","{""abv"": 6.2, ""color_srm"": 12, ""flavor_profile"": {""acidity"": 0.4, ""aroma_intensity"": 0.9, ""bitterness"": 0.8, ""body"": 0.4, ""sweetness"": 0.05}, ""ibu"": 60, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 12, ""style"": ""IPA""}",prod_0003,0.1.0,,4b78040796199fa0033af76a776d0379,0,"{""rationale"": ""While I appreciate a well-crafted beer, and I do enjoy IPAs to a degree, this 'Citrus Burst IPA' doesn't seem to align with my preferences. I generally prefer stouts and lagers, and while I tolerate bitterness, the description suggests a citrus-forward profile which isn't particularly appealing. The light body and subtle acidity also don't sound like a premium experience for me. The bitterness rating of 3 reflects that it's not overwhelmingly bitter, but it's still a factor in my disinterest. I'm unlikely to purchase it.""}"
,e62a2196b279bf0f13a17a40746036de,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""no"", ""rating"": 2}","{""abv_preference"": 0.2, ""adventurousness"": 0.3, ""age_group"": ""50-64"", ""beer_style_affinity"": {""ipa"": 0.3, ""lager"": 0.4, ""sour"": 0.0, ""stout"": 0.6, ""wheat"": 0.1}, ""bitterness_tolerance"": 0.4, ""gender"": ""male"", ""income_bracket"": ""150k+"", ""price_sensitivity"": 0.0, ""region"": ""Northeast"", ""sweetness_preference"": 0.2}",p0004,self_selection,"Introducing Sunrise Pilsner, a crisp and refreshing take on a classic style. This Pilsner boasts a light golden color and a clean, bright flavor profile. Subtle citrus hop notes provide a delicate aroma and balanced bitterness, complementing the gentle malt sweetness. With an ABV of 4.8% and 35 IBUs, it’s perfectly sessionable and easy-drinking. Brewed with carefully selected ingredients and no added fruit or roasted malts, Sunrise Pilsner offers a straightforward and satisfying beer experience. Enjoy a 6-pack for just $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.05, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0006,0.1.0,,4b78040796199fa0033af76a776d0379,0,"{""rationale"": ""While I appreciate a well-crafted lager, a Pilsner simply doesn't align with my preferences for richer, more robust beers. The description emphasizes a 'crisp and refreshing' profile, which suggests a lightness I don't typically seek. The bitterness level of 35 IBUs seems reasonable, but the overall flavor profile doesn't appeal to my taste for stouts or even a solid lager. It sounds pleasant enough, but not something I would actively choose to purchase.""}"
"[""prod_0001"", ""prod_0002"", ""prod_0003"", ""prod_0004"", ""prod_0005"", ""prod_0006"", ""prod_0007"", ""prod_0008"", ""prod_0009"", ""prod_0010""]",d610f40deb8a26f86b706983b093a2b3,selection,,,p0005,self_selection,,,,0.1.0,"[""prod_0001"", ""prod_0006"", ""prod_0009""]",,0,"{""executed_product_ids"": [""prod_0001"", ""prod_0006"", ""prod_0009""], ""notes"": ""Focusing on Pilsners and Wheat beers first, as those are my preferred styles. Checking for affordability as well.""}"
,e5f48c676bb1bcd24e88ed7ad5c301fb,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.0, ""adventurousness"": 0.1, ""age_group"": ""65+"", ""beer_style_affinity"": {""ipa"": 0.0, ""lager"": 0.95, ""sour"": 0.0, ""stout"": 0.3, ""wheat"": 0.3}, ""bitterness_tolerance"": 0.1, ""gender"": ""female"", ""income_bracket"": ""30-60k"", ""price_sensitivity"": 0.9, ""region"": ""Midwest"", ""sweetness_preference"": 0.7}",p0005,self_selection,"Introducing Golden Horizon Pilsner, a crisp and refreshing beer crafted for everyday enjoyment. This classic Pilsner boasts a light golden color and a clean, bright taste. Expect a subtle citrus hop aroma and a balanced bitterness, complemented by a light body and a dry finish. With an ABV of 4.8% and 35 IBUs, it’s perfectly approachable and easy-drinking. Brewed with carefully selected ingredients, including citrus hops, Golden Horizon offers a straightforward and satisfying Pilsner experience. A six-pack is priced at $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.3, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0001,0.1.0,,d610f40deb8a26f86b706983b093a2b3,0,"{""rationale"": ""This sounds like exactly what I like! A Pilsner is a classic, and I appreciate that it's not too hoppy. The description mentions a subtle citrus aroma, which sounds pleasant. The 4.8% ABV is a good strength for me, and the price of $9 for a six-pack is very reasonable. The bitterness level of 2 seems manageable, and I like that it mentions a dry finish. I'm definitely willing to give this a try.""}"
,f58c174c4025549dd86e28136a3f8ece,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.0, ""adventurousness"": 0.1, ""age_group"": ""65+"", ""beer_style_affinity"": {""ipa"": 0.0, ""lager"": 0.95, ""sour"": 0.0, ""stout"": 0.3, ""wheat"": 0.3}, ""bitterness_tolerance"": 0.1, ""gender"": ""female"", ""income_bracket"": ""30-60k"", ""price_sensitivity"": 0.9, ""region"": ""Midwest"", ""sweetness_preference"": 0.7}",p0005,self_selection,"Introducing Sunrise Pilsner, a crisp and refreshing take on a classic style. This Pilsner boasts a light golden color and a clean, bright flavor profile. Subtle citrus hop notes provide a delicate aroma and balanced bitterness, complementing the gentle malt sweetness. With an ABV of 4.8% and 35 IBUs, it’s perfectly sessionable and easy-drinking. Brewed with carefully selected ingredients and no added fruit or roasted malts, Sunrise Pilsner offers a straightforward and satisfying beer experience. Enjoy a 6-pack for just $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.05, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0006,0.1.0,,d610f40deb8a26f86b706983b093a2b3,0,"{""rationale"": ""A Pilsner sounds lovely! I like that it's a classic style and described as crisp and refreshing. The citrus hop notes sound pleasant, and the 4.8% ABV is a good strength. The IBUs are a bit higher than I usually go for, but 35 doesn't sound too bad, and the description mentions balanced bitterness. The price is excellent too! I'd be willing to give it a try.""}"
,7452cc38ba41014f00a5a53c0eec5b4a,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""maybe"", ""rating"": 3}","{""abv_preference"": 0.0, ""adventurousness"": 0.1, ""age_group"": ""65+"", ""beer_style_affinity"": {""ipa"": 0.0, ""lager"": 0.95, ""sour"": 0.0, ""stout"": 0.3, ""wheat"": 0.3}, ""bitterness_tolerance"": 0.1, ""gender"": ""female"", ""income_bracket"": ""30-60k"", ""price_sensitivity"": 0.9, ""region"": ""Midwest"", ""sweetness_preference"": 0.7}",p0005,self_selection,"Introducing Golden Harvest Wheat, a refreshing and easy-drinking beer perfect for any occasion. This Wheat style beer boasts a light golden color and a subtle sweetness balanced by a crisp acidity. Expect a gentle bitterness and a pleasant aroma with hints of citrus thanks to carefully selected hops. With an ABV of 5.2% and 20 IBUs, it’s approachable and flavorful. Enjoy this uncomplicated brew, priced at $8 for a six-pack, and experience a taste of sunshine in every sip.","{""abv"": 5.2, ""color_srm"": 4, ""flavor_profile"": {""acidity"": 0.2, ""aroma_intensity"": 0.7, ""bitterness"": 0.3, ""body"": 0.4, ""sweetness"": 0.2}, ""ibu"": 20, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 8, ""style"": ""Wheat""}",prod_0009,0.1.0,,d610f40deb8a26f86b706983b093a2b3,0,"{""rationale"": ""While I typically prefer lagers, I'm open to trying new things. This wheat beer sounds reasonably approachable with its subtle sweetness and citrus aroma. The 5.2% ABV is a bit higher than I usually go for, but not too concerning. The bitterness level of 20 IBUs seems manageable, and the price is reasonable. I'd be willing to try it once to see if I enjoy it, but it's not a guaranteed repeat purchase.""}"
"[""prod_0001"", ""prod_0002"", ""prod_0003"", ""prod_0004"", ""prod_0005"", ""prod_0006"", ""prod_0007"", ""prod_0008"", ""prod_0009"", ""prod_0010""]",276395d79891dcd956970e7f10029561,selection,,,p0006,self_selection,,,,0.1.0,"[""prod_0003"", ""prod_0005"", ""prod_0009"", ""prod_0010""]",,0,"{""dropped_product_ids"": [""prod_0010""], ""executed_product_ids"": [""prod_0003"", ""prod_0005"", ""prod_0009""], ""notes"": ""Prioritizing IPAs and beers with citrus hop notes. Also considering a wheat beer and porter for variety.""}"
,909c7bd4794340e932b42b49c3f4d55c,evaluation,"{""bitterness"": 4, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.7, ""adventurousness"": 0.7, ""age_group"": ""21-29"", ""beer_style_affinity"": {""ipa"": 0.9, ""lager"": 0.2, ""sour"": 0.3, ""stout"": 0.5, ""wheat"": 0.4}, ""bitterness_tolerance"": 0.8, ""gender"": ""male"", ""income_bracket"": ""<30k"", ""price_sensitivity"": 0.6, ""region"": ""South"", ""sweetness_preference"": 0.2}",p0006,self_selection,"Introducing Citrus Burst IPA, a vibrant and refreshing take on a classic style. This IPA boasts a bright golden color and a satisfyingly crisp bitterness (60 IBU) with an ABV of 6.2%. Expect a juicy aroma and flavor driven by prominent citrus hops, balanced by a light body and subtle acidity. With no added sweetness or fruit, this beer delivers a clean and zesty experience. Perfect for those who enjoy a balanced IPA with a burst of citrus character, Citrus Burst is available now for $12 per six-pack.","{""abv"": 6.2, ""color_srm"": 12, ""flavor_profile"": {""acidity"": 0.4, ""aroma_intensity"": 0.9, ""bitterness"": 0.8, ""body"": 0.4, ""sweetness"": 0.05}, ""ibu"": 60, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 12, ""style"": ""IPA""}",prod_0003,0.1.0,,276395d79891dcd956970e7f10029561,0,"{""rationale"": ""As a hop head who loves IPAs and a good bitterness, this sounds right up my alley. The citrus hops are a big draw, and the low sweetness is perfect. The 60 IBU is a good level of bitterness for me. The price is reasonable, especially considering it's an IPA. I'd definitely buy this.""}"
,97775f347d0fd0f363e11589008c0a22,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""maybe"", ""rating"": 2}","{""abv_preference"": 0.7, ""adventurousness"": 0.7, ""age_group"": ""21-29"", ""beer_style_affinity"": {""ipa"": 0.9, ""lager"": 0.2, ""sour"": 0.3, ""stout"": 0.5, ""wheat"": 0.4}, ""bitterness_tolerance"": 0.8, ""gender"": ""male"", ""income_bracket"": ""<30k"", ""price_sensitivity"": 0.6, ""region"": ""South"", ""sweetness_preference"": 0.2}",p0006,self_selection,"Introducing Rustic Field Saison, a refreshing and complex beer perfect for enjoying outdoors. This Saison boasts a light golden color and a subtle malt sweetness balanced by a crisp acidity. Expect a vibrant aroma with citrus hop notes, complemented by a medium-light body and gentle bitterness. Aged in oak barrels, this beer offers a nuanced depth of flavor. With an ABV of 7.0% and 25 IBUs, it’s a flavorful yet approachable choice. Available in a six-pack for $11.","{""abv"": 7.0, ""color_srm"": 4, ""flavor_profile"": {""acidity"": 0.7, ""aroma_intensity"": 0.8, ""bitterness"": 0.3, ""body"": 0.5, ""sweetness"": 0.2}, ""ibu"": 25, ""ingredients"": {""barrel_aged"": true, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 11, ""style"": ""Saison""}",prod_0005,0.1.0,,276395d79891dcd956970e7f10029561,0,"{""rationale"": ""As a hop head, I'm drawn to IPAs and beers with high bitterness. This Saison has a low IBU (25) and the flavor profile indicates low bitterness, which isn't what I typically enjoy. The citrus hop aroma is appealing, but I'm concerned it won't have enough of a kick. The oak aging sounds interesting, but I'm not sure it will compensate for the lack of bitterness. The price is reasonable, so I might try it once out of curiosity, but it's not a beer I'd regularly buy.""}"
,b2215d010080a3df999b9d0ff5e23e6e,evaluation,"{""bitterness"": 1, ""purchase_intent"": ""maybe"", ""rating"": 2}","{""abv_preference"": 0.7, ""adventurousness"": 0.7, ""age_group"": ""21-29"", ""beer_style_affinity"": {""ipa"": 0.9, ""lager"": 0.2, ""sour"": 0.3, ""stout"": 0.5, ""wheat"": 0.4}, ""bitterness_tolerance"": 0.8, ""gender"": ""male"", ""income_bracket"": ""<30k"", ""price_sensitivity"": 0.6, ""region"": ""South"", ""sweetness_preference"": 0.2}",p0006,self_selection,"Introducing Golden Harvest Wheat, a refreshing and easy-drinking beer perfect for any occasion. This Wheat style beer boasts a light golden color and a subtle sweetness balanced by a crisp acidity. Expect a gentle bitterness and a pleasant aroma with hints of citrus thanks to carefully selected hops. With an ABV of 5.2% and 20 IBUs, it’s approachable and flavorful. Enjoy this uncomplicated brew, priced at $8 for a six-pack, and experience a taste of sunshine in every sip.","{""abv"": 5.2, ""color_srm"": 4, ""flavor_profile"": {""acidity"": 0.2, ""aroma_intensity"": 0.7, ""bitterness"": 0.3, ""body"": 0.4, ""sweetness"": 0.2}, ""ibu"": 20, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 8, ""style"": ""Wheat""}",prod_0009,0.1.0,,276395d79891dcd956970e7f10029561,0,"{""rationale"": ""As a hop head, I'm looking for a lot more bitterness than this beer seems to offer (20 IBUs is quite low). The description mentions 'gentle bitterness,' which confirms my suspicion. While I appreciate the citrus aroma, the sweetness, even if subtle, isn't really what I'm after. It's a decent price, so I might try it once out of curiosity, but it's unlikely to become a regular purchase.""}"
"[""prod_0001"", ""prod_0002"", ""prod_0003"", ""prod_0004"", ""prod_0005"", ""prod_0006"", ""prod_0007"", ""prod_0008"", ""prod_0009"", ""prod_0010""]",b0f30aca142cf4b525c8fa9dd24c0ccb,selection,,,p0007,self_selection,,,,0.1.0,"[""prod_0002"", ""prod_0003"", ""prod_0005"", ""prod_0007"", ""prod_0010""]",,0,"{""dropped_product_ids"": [""prod_0007"", ""prod_0010""], ""executed_product_ids"": [""prod_0002"", ""prod_0003"", ""prod_0005""], ""notes"": ""Prioritizing stouts, IPAs, and beers with interesting flavor profiles like oak aging. Avoiding wheat beers and overly sweet options.""}"
,ac8ca9d451dfcc45fa0f6a9c8686b197,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.5, ""adventurousness"": 0.8, ""age_group"": ""30-39"", ""beer_style_affinity"": {""ipa"": 0.6, ""lager"": 0.4, ""sour"": 0.5, ""stout"": 0.7, ""wheat"": 0.3}, ""bitterness_tolerance"": 0.5, ""gender"": ""nonbinary"", ""income_bracket"": ""60-100k"", ""price_sensitivity"": 0.4, ""region"": ""West"", ""sweetness_preference"": 0.4}",p0007,self_selection,"Introducing Midnight Bloom Stout, a rich and decadent dark beer perfect for savoring. This full-bodied stout boasts a deep, dark color and an ABV of 7.5%. Expect a complex flavor profile with notes of roasted malt complemented by a subtle sweetness and creamy mouthfeel thanks to the addition of lactose. With a moderate bitterness and a pleasant aroma, Midnight Bloom offers a balanced and satisfying experience. It’s a robust and flavorful choice, priced at $14 for a six-pack, ideal for those who appreciate a truly indulgent stout.","{""abv"": 7.5, ""color_srm"": 32, ""flavor_profile"": {""acidity"": 0.1, ""aroma_intensity"": 0.7, ""bitterness"": 0.2, ""body"": 0.8, ""sweetness"": 0.6}, ""ibu"": 45, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": false, ""fruit_added"": false, ""lactose"": true, ""roasted_malt"": true}, ""price_usd_6pack"": 14, ""style"": ""Stout""}",prod_0002,0.1.0,,b0f30aca142cf4b525c8fa9dd24c0ccb,0,"{""rationale"": ""Midnight Bloom Stout sounds very appealing! I love stouts, especially those with roasted malt notes. The lactose addition sounds interesting and should provide a creamy mouthfeel without being overly sweet, which is exactly what I prefer. The moderate bitterness level is perfect, and the ABV is a good strength. The price is reasonable for a special stout. I'm definitely interested in trying this.""}"
,42b6c31a01245e729f82eba8c6bafd82,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""maybe"", ""rating"": 3}","{""abv_preference"": 0.5, ""adventurousness"": 0.8, ""age_group"": ""30-39"", ""beer_style_affinity"": {""ipa"": 0.6, ""lager"": 0.4, ""sour"": 0.5, ""stout"": 0.7, ""wheat"": 0.3}, ""bitterness_tolerance"": 0.5, ""gender"": ""nonbinary"", ""income_bracket"": ""60-100k"", ""price_sensitivity"": 0.4, ""region"": ""West"", ""sweetness_preference"": 0.4}",p0007,self_selection,"Introducing Citrus Burst IPA, a vibrant and refreshing take on a classic style. This IPA boasts a bright golden color and a satisfyingly crisp bitterness (60 IBU) with an ABV of 6.2%. Expect a juicy aroma and flavor driven by prominent citrus hops, balanced by a light body and subtle acidity. With no added sweetness or fruit, this beer delivers a clean and zesty experience. Perfect for those who enjoy a balanced IPA with a burst of citrus character, Citrus Burst is available now for $12 per six-pack.","{""abv"": 6.2, ""color_srm"": 12, ""flavor_profile"": {""acidity"": 0.4, ""aroma_intensity"": 0.9, ""bitterness"": 0.8, ""body"": 0.4, ""sweetness"": 0.05}, ""ibu"": 60, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 12, ""style"": ""IPA""}",prod_0003,0.1.0,,b0f30aca142cf4b525c8fa9dd24c0ccb,0,"{""rationale"": ""The Citrus Burst IPA sounds interesting, and I appreciate the focus on citrus hops without added fruit or sweetness. The ABV is a good level. While I generally prefer darker beers like stouts, I do enjoy a good IPA. The bitterness level (60 IBU) seems moderate, which aligns with my preference. The acidity is a nice touch. I'm not entirely convinced I'd rush out to buy it, but I'd be willing to try it if it was available. The light body isn't ideal, but not a dealbreaker.""}"
,d82c67736f601738b758ce83ed768174,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""maybe"", ""rating"": 2}","{""abv_preference"": 0.5, ""adventurousness"": 0.8, ""age_group"": ""30-39"", ""beer_style_affinity"": {""ipa"": 0.6, ""lager"": 0.4, ""sour"": 0.5, ""stout"": 0.7, ""wheat"": 0.3}, ""bitterness_tolerance"": 0.5, ""gender"": ""nonbinary"", ""income_bracket"": ""60-100k"", ""price_sensitivity"": 0.4, ""region"": ""West"", ""sweetness_preference"": 0.4}",p0007,self_selection,"Introducing Rustic Field Saison, a refreshing and complex beer perfect for enjoying outdoors. This Saison boasts a light golden color and a subtle malt sweetness balanced by a crisp acidity. Expect a vibrant aroma with citrus hop notes, complemented by a medium-light body and gentle bitterness. Aged in oak barrels, this beer offers a nuanced depth of flavor. With an ABV of 7.0% and 25 IBUs, it’s a flavorful yet approachable choice. Available in a six-pack for $11.","{""abv"": 7.0, ""color_srm"": 4, ""flavor_profile"": {""acidity"": 0.7, ""aroma_intensity"": 0.8, ""bitterness"": 0.3, ""body"": 0.5, ""sweetness"": 0.2}, ""ibu"": 25, ""ingredients"": {""barrel_aged"": true, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 11, ""style"": ""Saison""}",prod_0005,0.1.0,,b0f30aca142cf4b525c8fa9dd24c0ccb,0,"{""rationale"": ""While the oak aging and citrus hop aroma sound interesting, the description leans heavily into 'crisp acidity' and 'light body,' which doesn't align with my preference for richer, darker beers. The lower bitterness is a plus, but the overall profile seems too light and potentially bland for my taste. It's not a hard 'no,' but I'm unlikely to actively seek it out. The price is reasonable, which keeps it in the 'maybe' category.""}"
"[""prod_0001"", ""prod_0002"", ""prod_0003"", ""prod_0004"", ""prod_0005"", ""prod_0006"", ""prod_0007"", ""prod_0008"", ""prod_0009"", ""prod_0010""]",366dd45f677cbacc96311017b54225a5,selection,,,p0008,self_selection,,,,0.1.0,"[""prod_0001"", ""prod_0006"", ""prod_0009"", ""prod_0005"", ""prod_0010""]",,0,"{""dropped_product_ids"": [""prod_0005"", ""prod_0010""], ""executed_product_ids"": [""prod_0001"", ""prod_0006"", ""prod_0009""], ""notes"": ""Selected lagers/pilsners and wheat beer as primary choices, plus a saison and porter for broader exploration within preferred styles.""}"
